order_id,customer_id,order_date,subtotal,discount_amount,tax,shipping,total_revenue,order_status
ORD-00273,CUST-0108,2025-10-10 15:00:00,158.0,0.0,12.64,0.0,170.64,Completed
ORD-00274,CUST-0664,2025-06-23 21:00:00,79.0,0.0,6.32,12.0,97.32,Completed
ORD-00275,CUST-0271,2025-01-18 10:00:00,606.0,0.0,48.48,0.0,654.48,Completed
ORD-00276,CUST-1009,2025-02-12 14:00:00,198.0,19.8,14.26,0.0,192.46,Completed
ORD-00277,CUST-0919,2025-05-29 11:00:00,599.0,59.9,43.13,0.0,582.23,Completed
ORD-00278,CUST-0981,2025-03-15 10:00:00,35.0,0.0,2.8,12.0,49.8,Completed
ORD-00279,CUST-1045,2025-09-10 08:00:00,79.0,0.0,6.32,12.0,97.32,Completed
ORD-00280,CUST-0471,2025-02-01 19:00:00,149.0,14.9,10.73,0.0,144.83,Completed
ORD-00281,CUST-1099,2025-12-08 12:00:00,89.0,13.35,6.05,12.0,93.7,Completed
ORD-00282,CUST-0686,2025-06-09 09:00:00,158.0,31.6,10.11,0.0,136.51,Completed
ORD-00283,CUST-0420,2025-02-03 20:00:00,168.0,16.8,12.1,0.0,163.3,Completed
ORD-00284,CUST-0622,2025-01-24 17:00:00,599.0,59.9,43.13,0.0,582.23,Completed
ORD-00285,CUST-0684,2025-10-21 15:00:00,59.0,8.85,4.01,12.0,66.16,Completed
ORD-00286,CUST-0509,2025-01-10 21:00:00,1198.0,0.0,95.84,0.0,1293.84,Completed
ORD-00287,CUST-0622,2025-11-30 09:00:00,35.0,7.0,2.24,12.0,42.24,Completed
ORD-00288,CUST-0764,2025-11-11 08:00:00,367.0,36.7,26.42,0.0,356.72,Completed
ORD-00289,CUST-0247,2025-12-16 20:00:00,1446.0,0.0,115.68,0.0,1561.68,Completed
ORD-00290,CUST-1188,2025-06-01 08:00:00,49.0,0.0,3.92,12.0,64.92,Completed
ORD-00291,CUST-0815,2025-01-12 15:00:00,599.0,0.0,47.92,0.0,646.92,Completed
ORD-00292,CUST-0130,2025-05-24 19:00:00,69.0,0.0,5.52,12.0,86.52,Completed
ORD-00293,CUST-0557,2025-04-07 11:00:00,807.0,0.0,64.56,0.0,871.56,Completed
ORD-00294,CUST-0097,2025-02-02 15:00:00,79.0,7.9,5.69,12.0,88.79,Completed
ORD-00295,CUST-0657,2025-06-27 14:00:00,79.0,0.0,6.32,12.0,97.32,Completed
ORD-00296,CUST-0303,2025-09-11 18:00:00,79.0,0.0,6.32,12.0,97.32,Completed
ORD-00297,CUST-0282,2025-06-25 15:00:00,1347.0,134.7,96.98,0.0,1309.28,Completed
ORD-00298,CUST-0700,2025-04-06 10:00:00,258.0,0.0,20.64,0.0,278.64,Completed
ORD-00299,CUST-1065,2025-01-26 22:00:00,89.0,13.35,6.05,12.0,93.7,Completed
ORD-00300,CUST-1002,2025-06-19 22:00:00,168.0,0.0,13.44,0.0,181.44,Completed
ORD-00301,CUST-0463,2025-10-10 21:00:00,1198.0,0.0,95.84,0.0,1293.84,Completed
ORD-00302,CUST-1015,2025-01-29 11:00:00,35.0,3.5,2.52,12.0,46.02,Completed
ORD-00303,CUST-0049,2025-05-22 11:00:00,384.0,0.0,30.72,0.0,414.72,Completed
ORD-00304,CUST-0865,2025-12-05 14:00:00,129.0,0.0,10.32,0.0,139.32,Completed
ORD-00305,CUST-0623,2025-12-20 18:00:00,658.0,131.6,42.11,0.0,568.51,Completed
ORD-00306,CUST-0786,2025-02-20 14:00:00,728.0,0.0,58.24,0.0,786.24,Completed
ORD-00307,CUST-0178,2025-11-25 09:00:00,408.0,81.6,26.11,0.0,352.51,Completed
ORD-00308,CUST-0071,2025-12-18 11:00:00,149.0,0.0,11.92,0.0,160.92,Completed
ORD-00309,CUST-1037,2025-12-01 15:00:00,158.0,0.0,12.64,0.0,170.64,Completed
ORD-00310,CUST-1059,2025-10-19 21:00:00,129.0,12.9,9.29,0.0,125.39,Completed
ORD-00311,CUST-0158,2025-10-16 08:00:00,278.0,41.7,18.9,0.0,255.2,Completed
ORD-00312,CUST-1196,2025-04-28 19:00:00,696.0,0.0,55.68,0.0,751.68,Completed
ORD-00313,CUST-1153,2025-10-24 20:00:00,128.0,25.6,8.19,0.0,110.59,Completed
ORD-00314,CUST-0069,2025-12-17 09:00:00,114.0,11.4,8.21,0.0,110.81,Completed
ORD-00315,CUST-0282,2025-03-06 17:00:00,153.0,22.95,10.4,0.0,140.45,Completed
ORD-00316,CUST-0979,2025-04-07 14:00:00,149.0,29.8,9.54,0.0,128.74,Completed
ORD-00317,CUST-0023,2025-11-20 09:00:00,137.0,13.7,9.86,0.0,133.16,Completed
ORD-00318,CUST-0655,2025-09-03 20:00:00,59.0,0.0,4.72,12.0,75.72,Completed
ORD-00319,CUST-0354,2025-11-24 10:00:00,349.0,0.0,27.92,0.0,376.92,Completed
ORD-00320,CUST-1160,2025-11-10 13:00:00,129.0,19.35,8.77,0.0,118.42,Completed
ORD-00321,CUST-0809,2025-06-09 15:00:00,149.0,29.8,9.54,0.0,128.74,Completed
ORD-00322,CUST-0323,2025-12-08 15:00:00,349.0,34.9,25.13,0.0,339.23,Completed
ORD-00323,CUST-0082,2025-10-18 15:00:00,256.0,51.2,16.38,0.0,221.18,Completed
ORD-00324,CUST-0791,2025-12-19 17:00:00,118.0,0.0,9.44,0.0,127.44,Completed
ORD-00325,CUST-1092,2025-01-26 18:00:00,137.0,20.55,9.32,0.0,125.77,Completed
ORD-00326,CUST-0491,2025-06-03 11:00:00,69.0,6.9,4.97,12.0,79.07,Completed
ORD-00327,CUST-0286,2025-12-19 12:00:00,29.0,0.0,2.32,12.0,43.32,Completed
ORD-00328,CUST-0419,2025-10-25 16:00:00,104.0,0.0,8.32,0.0,112.32,Completed
ORD-00329,CUST-0691,2025-10-24 11:00:00,138.0,27.6,8.83,0.0,119.23,Completed
ORD-00330,CUST-1101,2025-06-22 09:00:00,58.0,0.0,4.64,12.0,74.64,Completed
ORD-00331,CUST-0137,2025-06-15 15:00:00,79.0,11.85,5.37,12.0,84.52,Completed
ORD-00332,CUST-0105,2025-11-18 15:00:00,349.0,0.0,27.92,0.0,376.92,Completed
ORD-00333,CUST-0252,2025-01-12 21:00:00,69.0,0.0,5.52,12.0,86.52,Completed
ORD-00334,CUST-0867,2025-11-23 08:00:00,69.0,6.9,4.97,12.0,79.07,Completed
ORD-00335,CUST-0473,2025-12-07 22:00:00,599.0,89.85,40.73,0.0,549.88,Completed
ORD-00336,CUST-0451,2025-10-14 16:00:00,79.0,11.85,5.37,12.0,84.52,Completed
ORD-00337,CUST-0996,2025-03-27 11:00:00,298.0,44.7,20.26,0.0,273.56,Completed
ORD-00338,CUST-0220,2025-06-11 17:00:00,89.0,0.0,7.12,12.0,108.12,Completed
ORD-00339,CUST-0837,2025-08-15 10:00:00,628.0,0.0,50.24,0.0,678.24,Completed
ORD-00340,CUST-1007,2025-12-11 13:00:00,79.0,15.8,5.06,12.0,80.26,Completed
ORD-00341,CUST-0421,2025-02-03 10:00:00,129.0,19.35,8.77,0.0,118.42,Completed
ORD-00342,CUST-0473,2025-10-02 18:00:00,49.0,0.0,3.92,12.0,64.92,Completed
ORD-00343,CUST-0797,2025-06-08 08:00:00,129.0,19.35,8.77,0.0,118.42,Completed
ORD-00344,CUST-0714,2025-05-31 15:00:00,64.0,0.0,5.12,12.0,81.12,Completed
ORD-00345,CUST-0782,2025-03-06 19:00:00,49.0,7.35,3.33,12.0,56.98,Completed
ORD-00346,CUST-0163,2025-06-12 10:00:00,129.0,12.9,9.29,0.0,125.39,Completed
ORD-00347,CUST-0470,2025-04-03 09:00:00,79.0,7.9,5.69,12.0,88.79,Completed
ORD-00348,CUST-0591,2025-10-11 11:00:00,49.0,0.0,3.92,12.0,64.92,Completed
ORD-00349,CUST-0552,2025-04-02 16:00:00,79.0,0.0,6.32,12.0,97.32,Completed
ORD-00350,CUST-0313,2025-03-16 20:00:00,69.0,0.0,5.52,12.0,86.52,Completed
ORD-00351,CUST-1026,2025-02-04 10:00:00,149.0,22.35,10.13,0.0,136.78,Completed
ORD-00352,CUST-1176,2025-08-25 11:00:00,349.0,0.0,27.92,0.0,376.92,Completed
ORD-00353,CUST-0332,2025-01-14 14:00:00,59.0,11.8,3.78,12.0,62.98,Completed
ORD-00354,CUST-1128,2025-11-03 15:00:00,79.0,15.8,5.06,12.0,80.26,Completed
ORD-00355,CUST-0515,2025-10-11 16:00:00,349.0,52.35,23.73,0.0,320.38,Completed
ORD-00356,CUST-0612,2025-10-25 14:00:00,89.0,8.9,6.41,12.0,98.51,Completed
ORD-00357,CUST-0892,2025-03-17 15:00:00,89.0,0.0,7.12,12.0,108.12,Completed
ORD-00358,CUST-0466,2025-05-10 15:00:00,89.0,0.0,7.12,12.0,108.12,Completed
ORD-00359,CUST-0852,2025-05-06 10:00:00,118.0,0.0,9.44,0.0,127.44,Completed
ORD-00360,CUST-0888,2025-06-06 21:00:00,59.0,8.85,4.01,12.0,66.16,Completed
ORD-00361,CUST-0397,2025-11-30 08:00:00,49.0,0.0,3.92,12.0,64.92,Completed
ORD-00362,CUST-0051,2025-12-13 08:00:00,138.0,0.0,11.04,0.0,149.04,Completed
ORD-00363,CUST-1059,2025-11-01 14:00:00,29.0,0.0,2.32,12.0,43.32,Completed
ORD-00364,CUST-0315,2025-07-13 13:00:00,149.0,0.0,11.92,0.0,160.92,Completed
ORD-00365,CUST-0403,2025-10-18 14:00:00,149.0,14.9,10.73,0.0,144.83,Completed
ORD-00366,CUST-0856,2025-03-19 14:00:00,349.0,0.0,27.92,0.0,376.92,Completed
ORD-00367,CUST-0077,2025-10-05 11:00:00,35.0,0.0,2.8,12.0,49.8,Completed
ORD-00368,CUST-0942,2025-06-25 17:00:00,256.0,0.0,20.48,0.0,276.48,Completed
ORD-00369,CUST-0669,2025-12-23 18:00:00,138.0,20.7,9.38,0.0,126.68,Completed
ORD-00370,CUST-0673,2025-06-03 15:00:00,69.0,0.0,5.52,12.0,86.52,Completed
ORD-00371,CUST-0304,2025-03-16 15:00:00,108.0,16.2,7.34,0.0,99.14,Completed
ORD-00372,CUST-0613,2025-04-09 15:00:00,599.0,119.8,38.34,0.0,517.54,Completed
ORD-00373,CUST-0316,2025-01-31 13:00:00,118.0,23.6,7.55,0.0,101.95,Completed
ORD-00374,CUST-0439,2025-03-19 11:00:00,79.0,15.8,5.06,12.0,80.26,Completed
ORD-00375,CUST-0170,2025-01-10 10:00:00,84.0,16.8,5.38,12.0,84.58,Completed
ORD-00376,CUST-0364,2025-06-07 18:00:00,207.0,0.0,16.56,0.0,223.56,Completed
ORD-00377,CUST-0080,2025-02-12 08:00:00,327.0,0.0,26.16,0.0,353.16,Completed
ORD-00378,CUST-1005,2025-12-08 17:00:00,149.0,22.35,10.13,0.0,136.78,Completed
ORD-00379,CUST-0323,2025-11-26 15:00:00,69.0,10.35,4.69,12.0,75.34,Completed
ORD-00380,CUST-0334,2025-10-23 16:00:00,49.0,9.8,3.14,12.0,54.34,Completed
ORD-00381,CUST-0482,2025-06-08 18:00:00,49.0,0.0,3.92,12.0,64.92,Completed
ORD-00382,CUST-0163,2025-01-19 09:00:00,49.0,7.35,3.33,12.0,56.98,Completed
ORD-00383,CUST-0656,2025-10-28 14:00:00,64.0,6.4,4.61,12.0,74.21,Completed
ORD-00384,CUST-0970,2025-05-25 14:00:00,599.0,89.85,40.73,0.0,549.88,Completed
ORD-00385,CUST-0798,2025-10-30 18:00:00,208.0,41.6,13.31,0.0,179.71,Completed
ORD-00386,CUST-0645,2025-10-18 21:00:00,327.0,0.0,26.16,0.0,353.16,Completed
ORD-00387,CUST-0686,2025-03-16 16:00:00,138.0,13.8,9.94,0.0,134.14,Completed
ORD-00388,CUST-0856,2025-02-02 19:00:00,128.0,12.8,9.22,0.0,124.42,Completed
ORD-00389,CUST-0433,2025-12-07 16:00:00,266.0,53.2,17.02,0.0,229.82,Completed
ORD-00390,CUST-1121,2025-10-03 12:00:00,349.0,69.8,22.34,0.0,301.54,Completed
ORD-00391,CUST-0950,2025-11-08 17:00:00,207.0,0.0,16.56,0.0,223.56,Completed
ORD-00392,CUST-0080,2025-12-09 22:00:00,599.0,0.0,47.92,0.0,646.92,Completed
ORD-00393,CUST-0084,2025-10-16 14:00:00,349.0,52.35,23.73,0.0,320.38,Completed
ORD-00394,CUST-1097,2025-10-07 14:00:00,183.0,0.0,14.64,0.0,197.64,Completed
ORD-00395,CUST-1094,2025-05-22 21:00:00,237.0,47.4,15.17,0.0,204.77,Completed
ORD-00396,CUST-0164,2025-03-31 08:00:00,49.0,4.9,3.53,12.0,59.63,Completed
ORD-00397,CUST-0599,2025-10-11 22:00:00,349.0,52.35,23.73,0.0,320.38,Completed
ORD-00398,CUST-0634,2025-12-21 16:00:00,698.0,0.0,55.84,0.0,753.84,Completed
ORD-00399,CUST-0007,2025-02-03 20:00:00,59.0,0.0,4.72,12.0,75.72,Completed
ORD-00400,CUST-1025,2025-10-01 15:00:00,349.0,0.0,27.92,0.0,376.92,Completed
ORD-00401,CUST-0189,2025-10-13 16:00:00,463.0,46.3,33.34,0.0,450.04,Completed
ORD-00402,CUST-0981,2025-11-20 13:00:00,129.0,0.0,10.32,0.0,139.32,Completed
ORD-00403,CUST-0886,2025-12-15 11:00:00,79.0,0.0,6.32,12.0,97.32,Completed
ORD-00404,CUST-0465,2025-09-11 16:00:00,178.0,0.0,14.24,0.0,192.24,Completed
ORD-00405,CUST-0075,2025-02-15 13:00:00,243.0,48.6,15.55,0.0,209.95,Completed
ORD-00406,CUST-0175,2025-02-12 16:00:00,58.0,8.7,3.94,12.0,65.24,Completed
ORD-00407,CUST-0246,2025-01-30 11:00:00,1198.0,0.0,95.84,0.0,1293.84,Completed
ORD-00408,CUST-0615,2025-04-14 12:00:00,425.0,85.0,27.2,0.0,367.2,Completed
ORD-00409,CUST-0632,2025-07-28 08:00:00,49.0,0.0,3.92,12.0,64.92,Completed
ORD-00410,CUST-0282,2025-11-05 17:00:00,698.0,0.0,55.84,0.0,753.84,Completed
ORD-00411,CUST-0684,2025-01-21 17:00:00,349.0,52.35,23.73,0.0,320.38,Completed
ORD-00412,CUST-0638,2025-10-09 20:00:00,137.0,0.0,10.96,0.0,147.96,Completed
ORD-00413,CUST-1132,2025-02-04 20:00:00,129.0,19.35,8.77,0.0,118.42,Completed
ORD-00414,CUST-0552,2025-03-12 09:00:00,1106.0,0.0,88.48,0.0,1194.48,Completed
ORD-00415,CUST-0832,2025-05-25 17:00:00,79.0,0.0,6.32,12.0,97.32,Completed
ORD-00416,CUST-0035,2025-03-11 19:00:00,1262.0,126.2,90.86,0.0,1226.66,Completed
ORD-00417,CUST-1009,2025-02-06 11:00:00,118.0,23.6,7.55,0.0,101.95,Completed
ORD-00418,CUST-1185,2025-04-09 21:00:00,79.0,0.0,6.32,12.0,97.32,Completed
ORD-00419,CUST-0831,2025-06-28 10:00:00,698.0,69.8,50.26,0.0,678.46,Completed
ORD-00420,CUST-0272,2025-04-29 11:00:00,238.0,0.0,19.04,0.0,257.04,Completed
ORD-00421,CUST-0006,2025-01-10 14:00:00,149.0,0.0,11.92,0.0,160.92,Completed
ORD-00422,CUST-0756,2025-10-25 18:00:00,178.0,17.8,12.82,0.0,173.02,Completed
ORD-00423,CUST-0424,2025-04-12 21:00:00,69.0,10.35,4.69,12.0,75.34,Completed
ORD-00424,CUST-0007,2025-03-04 20:00:00,98.0,14.7,6.66,12.0,101.96,Completed
ORD-00425,CUST-0289,2025-03-28 20:00:00,428.0,42.8,30.82,0.0,416.02,Completed
ORD-00426,CUST-0921,2025-06-14 14:00:00,149.0,14.9,10.73,0.0,144.83,Completed
ORD-00427,CUST-0996,2025-12-22 18:00:00,49.0,7.35,3.33,12.0,56.98,Completed
ORD-00428,CUST-0203,2025-12-09 19:00:00,349.0,52.35,23.73,0.0,320.38,Completed
ORD-00429,CUST-0517,2025-12-09 22:00:00,797.0,0.0,63.76,0.0,860.76,Completed
ORD-00430,CUST-1164,2025-10-13 10:00:00,178.0,17.8,12.82,0.0,173.02,Completed
ORD-00431,CUST-0824,2025-12-12 09:00:00,89.0,13.35,6.05,12.0,93.7,Completed
ORD-00432,CUST-0731,2025-04-04 13:00:00,983.0,0.0,78.64,0.0,1061.64,Completed
ORD-00433,CUST-0420,2025-11-24 09:00:00,237.0,0.0,18.96,0.0,255.96,Completed
ORD-00434,CUST-0526,2025-12-16 09:00:00,438.0,0.0,35.04,0.0,473.04,Completed
ORD-00435,CUST-0192,2025-11-03 16:00:00,178.0,0.0,14.24,0.0,192.24,Completed
ORD-00436,CUST-0014,2025-09-08 21:00:00,398.0,0.0,31.84,0.0,429.84,Completed
ORD-00437,CUST-1179,2025-11-14 13:00:00,178.0,0.0,14.24,0.0,192.24,Completed
ORD-00438,CUST-0564,2025-03-15 19:00:00,89.0,13.35,6.05,12.0,93.7,Completed
ORD-00439,CUST-0944,2025-10-15 17:00:00,98.0,9.8,7.06,12.0,107.26,Completed
ORD-00440,CUST-0751,2025-06-27 14:00:00,208.0,0.0,16.64,0.0,224.64,Completed
ORD-00441,CUST-1092,2025-10-07 09:00:00,149.0,29.8,9.54,0.0,128.74,Completed
ORD-00442,CUST-0470,2025-03-18 19:00:00,128.0,19.2,8.7,0.0,117.5,Completed
ORD-00443,CUST-0928,2025-12-24 18:00:00,149.0,29.8,9.54,0.0,128.74,Completed
ORD-00444,CUST-0572,2025-12-03 22:00:00,688.0,137.6,44.03,0.0,594.43,Completed
ORD-00445,CUST-0187,2025-03-01 20:00:00,467.0,0.0,37.36,0.0,504.36,Completed
ORD-00446,CUST-0277,2025-04-04 22:00:00,599.0,0.0,47.92,0.0,646.92,Completed
ORD-00447,CUST-0495,2025-01-31 16:00:00,29.0,2.9,2.09,12.0,40.19,Completed
ORD-00448,CUST-0091,2025-03-09 20:00:00,149.0,0.0,11.92,0.0,160.92,Completed
ORD-00449,CUST-0865,2025-10-07 09:00:00,35.0,0.0,2.8,12.0,49.8,Completed
ORD-00450,CUST-0692,2025-01-11 20:00:00,648.0,0.0,51.84,0.0,699.84,Completed
ORD-00451,CUST-0170,2025-10-07 15:00:00,599.0,0.0,47.92,0.0,646.92,Completed
ORD-00452,CUST-0307,2025-06-10 14:00:00,64.0,0.0,5.12,12.0,81.12,Completed
ORD-00453,CUST-0327,2025-04-08 18:00:00,58.0,0.0,4.64,12.0,74.64,Completed
ORD-00454,CUST-0309,2025-06-16 17:00:00,59.0,11.8,3.78,12.0,62.98,Completed
ORD-00455,CUST-0958,2025-11-23 08:00:00,89.0,13.35,6.05,12.0,93.7,Completed
ORD-00456,CUST-0182,2025-12-07 16:00:00,89.0,13.35,6.05,12.0,93.7,Completed
ORD-00457,CUST-1048,2025-06-07 18:00:00,208.0,0.0,16.64,0.0,224.64,Completed
ORD-00458,CUST-0963,2025-03-16 14:00:00,88.0,0.0,7.04,12.0,107.04,Completed
ORD-00459,CUST-1077,2025-01-13 12:00:00,98.0,0.0,7.84,12.0,117.84,Completed
ORD-00460,CUST-0536,2025-06-25 10:00:00,177.0,0.0,14.16,0.0,191.16,Completed
ORD-00461,CUST-0819,2025-04-13 09:00:00,114.0,17.1,7.75,0.0,104.65,Completed
ORD-00462,CUST-0835,2025-01-25 22:00:00,49.0,9.8,3.14,12.0,54.34,Completed
ORD-00463,CUST-0439,2025-05-20 15:00:00,104.0,15.6,7.07,0.0,95.47,Completed
ORD-00464,CUST-0596,2025-01-22 10:00:00,84.0,0.0,6.72,12.0,102.72,Completed
ORD-00465,CUST-0383,2025-01-15 15:00:00,98.0,0.0,7.84,12.0,117.84,Completed
ORD-00466,CUST-0463,2025-07-08 11:00:00,148.0,0.0,11.84,0.0,159.84,Completed
ORD-00467,CUST-0127,2025-05-17 12:00:00,262.0,39.3,17.82,0.0,240.52,Completed
ORD-00468,CUST-0398,2025-05-12 17:00:00,49.0,0.0,3.92,12.0,64.92,Completed
ORD-00469,CUST-0290,2025-02-16 09:00:00,98.0,0.0,7.84,12.0,117.84,Completed
ORD-00470,CUST-0254,2025-12-02 11:00:00,35.0,3.5,2.52,12.0,46.02,Completed
ORD-00471,CUST-0276,2025-05-29 08:00:00,428.0,64.2,29.1,0.0,392.9,Completed
ORD-00472,CUST-0798,2025-12-16 20:00:00,628.0,0.0,50.24,0.0,678.24,Completed
ORD-00473,CUST-0061,2025-06-10 09:00:00,599.0,119.8,38.34,0.0,517.54,Completed
ORD-00474,CUST-0684,2025-10-17 19:00:00,856.0,0.0,68.48,0.0,924.48,Completed
ORD-00475,CUST-0438,2025-12-12 10:00:00,698.0,104.7,47.46,0.0,640.76,Completed
ORD-00476,CUST-0223,2025-03-15 14:00:00,599.0,119.8,38.34,0.0,517.54,Completed
ORD-00477,CUST-0399,2025-03-14 17:00:00,59.0,8.85,4.01,12.0,66.16,Completed
ORD-00478,CUST-0857,2025-05-17 19:00:00,29.0,0.0,2.32,12.0,43.32,Completed
ORD-00479,CUST-0752,2025-05-30 15:00:00,677.0,0.0,54.16,0.0,731.16,Completed
ORD-00480,CUST-0087,2025-01-29 16:00:00,79.0,0.0,6.32,12.0,97.32,Completed
ORD-00481,CUST-0056,2025-10-05 13:00:00,237.0,23.7,17.06,0.0,230.36,Completed
ORD-00482,CUST-0894,2025-11-10 21:00:00,29.0,2.9,2.09,12.0,40.19,Completed
ORD-00483,CUST-0432,2025-05-16 12:00:00,138.0,0.0,11.04,0.0,149.04,Completed
ORD-00484,CUST-0011,2025-08-18 20:00:00,70.0,0.0,5.6,12.0,87.6,Completed
ORD-00485,CUST-1083,2025-01-23 11:00:00,948.0,0.0,75.84,0.0,1023.84,Completed
ORD-00486,CUST-0098,2025-11-24 20:00:00,599.0,119.8,38.34,0.0,517.54,Completed
ORD-00487,CUST-0523,2025-03-26 20:00:00,35.0,7.0,2.24,12.0,42.24,Completed
ORD-00488,CUST-0608,2025-11-25 17:00:00,29.0,0.0,2.32,12.0,43.32,Completed
ORD-00489,CUST-1097,2025-10-24 14:00:00,79.0,0.0,6.32,12.0,97.32,Completed
ORD-00490,CUST-0044,2025-06-08 17:00:00,498.0,0.0,39.84,0.0,537.84,Completed
ORD-00491,CUST-0457,2025-03-28 14:00:00,936.0,0.0,74.88,0.0,1010.88,Completed
ORD-00492,CUST-0937,2025-01-16 18:00:00,58.0,0.0,4.64,12.0,74.64,Completed
ORD-00493,CUST-0468,2025-03-21 18:00:00,178.0,17.8,12.82,0.0,173.02,Completed
ORD-00494,CUST-1150,2025-05-26 21:00:00,164.0,0.0,13.12,0.0,177.12,Completed
ORD-00495,CUST-1160,2025-05-16 16:00:00,79.0,7.9,5.69,12.0,88.79,Completed
ORD-00496,CUST-0890,2025-02-14 14:00:00,698.0,69.8,50.26,0.0,678.46,Completed
ORD-00497,CUST-0031,2025-10-07 18:00:00,187.0,0.0,14.96,0.0,201.96,Completed
ORD-00498,CUST-0516,2025-05-17 14:00:00,127.0,0.0,10.16,0.0,137.16,Completed
ORD-00499,CUST-0061,2025-03-26 15:00:00,70.0,0.0,5.6,12.0,87.6,Completed
ORD-00500,CUST-0890,2025-10-05 08:00:00,158.0,15.8,11.38,0.0,153.58,Completed
ORD-00501,CUST-0686,2025-01-14 08:00:00,599.0,0.0,47.92,0.0,646.92,Completed
ORD-00502,CUST-0572,2025-11-24 21:00:00,59.0,5.9,4.25,12.0,69.35,Completed
ORD-00503,CUST-1069,2025-12-18 18:00:00,79.0,11.85,5.37,12.0,84.52,Completed
ORD-00504,CUST-0554,2025-10-29 15:00:00,149.0,29.8,9.54,0.0,128.74,Completed
ORD-00505,CUST-0287,2025-07-30 18:00:00,29.0,0.0,2.32,12.0,43.32,Completed
ORD-00506,CUST-1008,2025-08-31 22:00:00,477.0,0.0,38.16,0.0,515.16,Completed
ORD-00507,CUST-1074,2025-05-19 11:00:00,298.0,44.7,20.26,0.0,273.56,Completed
ORD-00508,CUST-0733,2025-03-29 11:00:00,59.0,0.0,4.72,12.0,75.72,Completed
ORD-00509,CUST-0163,2025-03-11 18:00:00,149.0,0.0,11.92,0.0,160.92,Completed
ORD-00510,CUST-0449,2025-05-02 21:00:00,158.0,0.0,12.64,0.0,170.64,Completed
ORD-00511,CUST-0771,2025-03-29 09:00:00,79.0,7.9,5.69,12.0,88.79,Completed
ORD-00512,CUST-1186,2025-03-26 12:00:00,198.0,39.6,12.67,0.0,171.07,Completed
ORD-00513,CUST-0420,2025-02-04 15:00:00,298.0,59.6,19.07,0.0,257.47,Completed
ORD-00514,CUST-1052,2025-03-05 08:00:00,108.0,10.8,7.78,0.0,104.98,Completed
ORD-00515,CUST-0535,2025-10-11 17:00:00,59.0,11.8,3.78,12.0,62.98,Completed
ORD-00516,CUST-0479,2025-04-29 21:00:00,178.0,0.0,14.24,0.0,192.24,Completed
ORD-00517,CUST-0060,2025-12-18 19:00:00,64.0,0.0,5.12,12.0,81.12,Completed
ORD-00518,CUST-0929,2025-02-04 21:00:00,129.0,12.9,9.29,0.0,125.39,Completed
ORD-00519,CUST-0032,2025-02-03 16:00:00,238.0,23.8,17.14,0.0,231.34,Completed
ORD-00520,CUST-0177,2025-12-14 21:00:00,79.0,0.0,6.32,12.0,97.32,Completed
ORD-00521,CUST-0917,2025-12-18 12:00:00,49.0,0.0,3.92,12.0,64.92,Completed
ORD-00522,CUST-0357,2025-11-28 13:00:00,158.0,23.7,10.74,0.0,145.04,Completed
ORD-00523,CUST-0482,2025-12-24 12:00:00,347.0,52.05,23.6,0.0,318.55,Completed
ORD-00524,CUST-0070,2025-12-21 19:00:00,187.0,0.0,14.96,0.0,201.96,Completed
ORD-00525,CUST-0514,2025-06-25 10:00:00,158.0,0.0,12.64,0.0,170.64,Completed
ORD-00526,CUST-0581,2025-12-22 15:00:00,158.0,15.8,11.38,0.0,153.58,Completed
ORD-00527,CUST-1115,2025-10-31 11:00:00,678.0,0.0,54.24,0.0,732.24,Completed
ORD-00528,CUST-0131,2025-12-06 15:00:00,59.0,0.0,4.72,12.0,75.72,Completed
ORD-00529,CUST-0308,2025-10-22 22:00:00,198.0,0.0,15.84,0.0,213.84,Completed
ORD-00530,CUST-1012,2025-01-20 20:00:00,35.0,0.0,2.8,12.0,49.8,Completed
ORD-00531,CUST-0487,2025-05-16 18:00:00,49.0,9.8,3.14,12.0,54.34,Completed
ORD-00532,CUST-1166,2025-01-20 12:00:00,217.0,43.4,13.89,0.0,187.49,Completed
ORD-00533,CUST-0944,2025-03-09 13:00:00,35.0,3.5,2.52,12.0,46.02,Completed
ORD-00534,CUST-1091,2025-05-18 20:00:00,89.0,0.0,7.12,12.0,108.12,Completed
ORD-00535,CUST-1173,2025-06-24 14:00:00,228.0,0.0,18.24,0.0,246.24,Completed
ORD-00536,CUST-0990,2025-06-08 10:00:00,217.0,21.7,15.62,0.0,210.92,Completed
ORD-00537,CUST-1034,2025-10-24 13:00:00,138.0,20.7,9.38,0.0,126.68,Completed
ORD-00538,CUST-0033,2025-11-13 12:00:00,35.0,0.0,2.8,12.0,49.8,Completed
ORD-00539,CUST-0232,2025-11-03 15:00:00,49.0,0.0,3.92,12.0,64.92,Completed
ORD-00540,CUST-0484,2025-01-15 21:00:00,79.0,0.0,6.32,12.0,97.32,Completed
ORD-00541,CUST-0670,2025-04-14 09:00:00,89.0,0.0,7.12,12.0,108.12,Completed
ORD-00542,CUST-0975,2025-09-26 09:00:00,79.0,0.0,6.32,12.0,97.32,Completed
ORD-00543,CUST-0545,2025-03-18 19:00:00,349.0,0.0,27.92,0.0,376.92,Completed
ORD-00544,CUST-0725,2025-11-09 16:00:00,88.0,8.8,6.34,12.0,97.54,Completed
ORD-00545,CUST-0979,2025-05-23 11:00:00,79.0,7.9,5.69,12.0,88.79,Completed
